,exper_num,sequenc_len,num_lstm_units,n_epochs,weighted_mse_test,weighted_mse_train,weighted_mse_val,weighted_mse_test_const,batch_size,duration,missing_feature
0,0.0,6.0,6.0,11.0,1.4451704298595502,1.308133021776903,1.6102986329455193,1.4007732047812806,60.0,18.436689853668213,0.0
1,0.0,6.0,6.0,8.0,1.2869465329259568,1.3169841179794253,1.3554620319349202,1.3341523757417968,60.0,16.36293601989746,0.0
2,0.0,6.0,6.0,14.0,1.2996923926278818,1.3221832178487534,1.2776329126709463,1.3962999996108476,60.0,22.781968116760254,0.0
3,0.0,6.0,6.0,10.0,1.2747887949705305,1.3225186805694473,1.2126585239909637,1.3523775876501285,60.0,15.65564489364624,0.0
4,0.0,6.0,6.0,13.0,1.3050584942944394,1.326309560318924,1.1192012891105145,1.40142289826165,60.0,21.831809997558594,0.0
5,0.0,6.0,6.0,7.0,1.3415373570173403,1.315364240564846,1.3390119707324546,1.3746373254152282,60.0,12.739758014678955,0.0
6,0.0,6.0,6.0,10.0,1.3921773653155471,1.3114541669559279,1.2610244435256772,1.4202221616615216,60.0,21.316020011901855,0.0
7,0.0,6.0,6.0,19.0,1.3511247166580924,1.3078548014139217,1.4728249793401318,1.370648014878981,60.0,25.484132051467896,0.0
8,0.0,6.0,6.0,12.0,1.331118627055415,1.3218166532013889,1.1482568828951754,1.3762232487849138,60.0,24.247961044311523,0.0
9,0.0,6.0,6.0,11.0,1.2445368126661678,1.3253090723519425,1.2374654078122542,1.3036720452144677,60.0,21.220327854156494,0.0
10,1.0,6.0,6.0,16.0,1.4241067481916037,1.3006857144895942,1.5873719077323374,1.4007732047812806,60.0,26.82058811187744,0.0
11,1.0,6.0,6.0,11.0,1.2889790079289845,1.318373407123461,1.362092457284345,1.3341523757417968,60.0,22.71497106552124,0.0
12,1.0,6.0,6.0,7.0,1.299147265806688,1.3257364432975207,1.2869293983454761,1.3962999996108476,60.0,18.806254148483276,0.0
13,1.0,6.0,6.0,11.0,1.26855523103809,1.3319189770038922,1.2120738154169515,1.3523775876501285,60.0,24.880326986312866,0.0
14,1.0,6.0,6.0,9.0,1.305922927837063,1.324908633619948,1.1192554607115335,1.40142289826165,60.0,18.777870178222656,0.0
15,1.0,6.0,6.0,11.0,1.3458846904649528,1.3180499841366602,1.34367719602925,1.3746373254152284,60.0,18.962929725646973,0.0
16,1.0,6.0,6.0,9.0,1.4002260730640077,1.314322226027253,1.2527194561511261,1.4202221616615216,60.0,20.500350952148438,0.0
17,1.0,6.0,6.0,10.0,1.3558646740486953,1.3088046066191317,1.4776141020420939,1.370648014878981,60.0,16.571210145950317,0.0
18,1.0,6.0,6.0,15.0,1.326326226627277,1.3205660835180173,1.1573271934390374,1.3762232487849138,60.0,21.464104890823364,0.0
19,1.0,6.0,6.0,7.0,1.2480127631647968,1.3237117892966153,1.2379423594233347,1.3036720452144677,60.0,19.492759943008423,0.0
20,2.0,6.0,6.0,8.0,1.427632542752283,1.3016771413212416,1.5896834032760965,1.4007732047812806,60.0,13.692296028137207,0.0
21,2.0,6.0,6.0,16.0,1.286747535830311,1.3166934543328994,1.3522528166881764,1.3341523757417968,60.0,25.873675107955933,0.0
22,2.0,6.0,6.0,8.0,1.2988938541836852,1.3271714849757414,1.287734899938127,1.3962999996108476,60.0,15.35116720199585,0.0
23,2.0,6.0,6.0,8.0,1.268255189761132,1.3300301357749154,1.2114232139803112,1.3523775876501285,60.0,19.335675954818726,0.0
24,2.0,6.0,6.0,12.0,1.3062370385501316,1.324469092631919,1.1195037316162963,1.40142289826165,60.0,21.857889890670776,0.0
25,2.0,6.0,6.0,7.0,1.3384576724475659,1.3134418538942076,1.3356832449351648,1.3746373254152284,60.0,16.63185715675354,0.0
26,2.0,6.0,6.0,10.0,1.4003038342240934,1.3149515978018995,1.2507396012279446,1.420222161661522,60.0,20.878435850143433,0.0
27,2.0,6.0,6.0,10.0,1.356924149311401,1.309556837538175,1.479834454449341,1.370648014878981,60.0,23.835329055786133,0.0
28,2.0,6.0,6.0,11.0,1.3274086415850197,1.320294370981596,1.1572055599052151,1.3762232487849133,60.0,23.34859800338745,0.0
29,2.0,6.0,6.0,8.0,1.2495821164761973,1.3274030152710559,1.2379395392470456,1.3036720452144677,60.0,17.27388310432434,0.0
30,3.0,6.0,6.0,9.0,1.4195040646379695,1.3000211522666225,1.579665332049818,1.4007732047812806,60.0,20.773046016693115,0.0
31,3.0,6.0,6.0,8.0,1.2875663228494658,1.317496630287534,1.3585497122244423,1.3341523757417968,60.0,13.192829132080078,0.0
32,3.0,6.0,6.0,11.0,1.3029028624961376,1.3188922826948506,1.2668281882120576,1.3962999996108476,60.0,20.171865940093994,0.0
33,3.0,6.0,6.0,7.0,1.2685402977171798,1.3294105527470024,1.211257307156254,1.3523775876501285,60.0,13.102709770202637,0.0
34,3.0,6.0,6.0,11.0,1.3060376365670843,1.3253345314374938,1.120958512105939,1.40142289826165,60.0,18.543015956878662,0.0
35,3.0,6.0,6.0,7.0,1.3471512902962237,1.3201009881774703,1.3442831522210024,1.3746373254152284,60.0,13.849339962005615,0.0
36,3.0,6.0,6.0,11.0,1.4034679657652662,1.3168271084991678,1.250388708933006,1.4202221616615216,60.0,17.643355131149292,0.0
37,3.0,6.0,6.0,16.0,1.3548988050616717,1.3093307833183703,1.4749538178073391,1.370648014878981,60.0,22.794463872909546,0.0
38,3.0,6.0,6.0,9.0,1.330647971879457,1.3252610563767615,1.143348174511135,1.3762232487849138,60.0,17.245693922042847,0.0
39,3.0,6.0,6.0,10.0,1.247714938558721,1.3239885204981556,1.2374587710327547,1.3036720452144677,60.0,16.68648910522461,0.0
40,4.0,6.0,6.0,19.0,1.4142768957846585,1.2994719312938492,1.571951031931061,1.4007732047812806,60.0,23.311094760894775,0.0
41,4.0,6.0,6.0,14.0,1.2879504576158343,1.3175679379066116,1.35909822254269,1.3341523757417968,60.0,18.607298135757446,0.0
42,4.0,6.0,6.0,9.0,1.301078943939025,1.3202153056570352,1.271357774503107,1.3962999996108476,60.0,15.099496841430664,0.0
43,4.0,6.0,6.0,8.0,1.2704330598507134,1.32293166881484,1.2102502474943992,1.3523775876501285,60.0,15.541933059692383,0.0
44,4.0,6.0,6.0,9.0,1.3061330906418993,1.324905921738827,1.1204612006130394,1.40142289826165,60.0,17.333277940750122,0.0
