,exper_num,sequenc_len,num_lstm_units,n_epochs,weighted_mse_test,weighted_mse_train,weighted_mse_val,weighted_mse_test_const,batch_size,duration,missing_feature
0,0.0,6.0,6.0,32.0,0.9769791646166586,0.8665181042648613,0.9985550921397426,1.766283302543775,60.0,35.413678884506226,0.0
1,0.0,6.0,6.0,41.0,1.0171818560056336,0.8516992402335006,0.8268992687793141,1.6373482393236167,60.0,43.54049205780029,0.0
2,0.0,6.0,6.0,25.0,0.8604776677034797,0.891005219813435,0.7866110513065735,1.6559513115447744,60.0,27.401161909103394,0.0
3,0.0,6.0,6.0,27.0,0.8562946008973213,0.8719017583059702,0.9177128214667402,1.5964307705729837,60.0,33.63159227371216,0.0
4,0.0,6.0,6.0,30.0,0.7937281568740894,0.8933955793071026,0.8840612683496759,1.6235283155000675,60.0,37.599689960479736,0.0
5,0.0,6.0,6.0,54.0,0.9273123365683776,0.8154089677307944,0.6466578621176455,1.591122557860478,60.0,54.98645091056824,0.0
6,0.0,6.0,6.0,40.0,0.9165962593296015,0.8407172809343543,0.8494431049918738,1.632071025329562,60.0,42.376429080963135,0.0
7,0.0,6.0,6.0,21.0,0.8819188440613069,0.9184836245489368,0.9144399529692545,1.5176098458560292,60.0,24.53726315498352,0.0
8,0.0,6.0,6.0,88.0,0.9749493444867046,0.7887651723859228,0.8316190871932481,1.7068124120157664,60.0,86.62806105613708,0.0
9,0.0,6.0,6.0,70.0,0.8636195147820552,0.8121765050728033,0.790608355469491,1.6194731268873037,60.0,68.24661612510681,0.0
10,1.0,6.0,6.0,46.0,0.9437488365624322,0.8304147354435486,0.9483933686439254,1.766283302543775,60.0,48.66594099998474,0.0
11,1.0,6.0,6.0,37.0,0.9787860326797678,0.8466853426337956,0.8375405700747443,1.6373482393236165,60.0,39.75457286834717,0.0
12,1.0,6.0,6.0,44.0,0.806156888246683,0.8344704867697551,0.7754280245486115,1.6559513115447744,60.0,47.92213034629822,0.0
13,1.0,6.0,6.0,41.0,0.8353438801327845,0.8634820077457735,0.8795954847154335,1.5964307705729845,60.0,42.74140691757202,0.0
14,1.0,6.0,6.0,37.0,0.7404059400093875,0.8579811799529744,0.8307137943384549,1.6235283155000675,60.0,36.994842767715454,0.0
15,1.0,6.0,6.0,67.0,0.9491766209756406,0.8172837315997566,0.6842591559337485,1.591122557860478,60.0,65.45165801048279,0.0
16,1.0,6.0,6.0,47.0,0.9125807587136997,0.839365007103535,0.855887488063107,1.632071025329562,60.0,50.62861704826355,0.0
17,1.0,6.0,6.0,20.0,0.8823926468086056,0.9079690468946098,0.9100558140559241,1.5176098458560296,60.0,26.715759992599487,0.0
18,1.0,6.0,6.0,79.0,1.0003958643747566,0.7996994848216175,0.8776017707112362,1.7068124120157664,60.0,76.97279286384583,0.0
19,1.0,6.0,6.0,41.0,0.8674475335582991,0.846591272911376,0.7698756999466935,1.6194731268873035,60.0,45.678276777267456,0.0
20,2.0,6.0,6.0,35.0,0.9737951353708041,0.8488884360696098,0.9723845188789807,1.766283302543775,60.0,38.22485399246216,0.0
21,2.0,6.0,6.0,50.0,0.9801371184650098,0.8184252520167739,0.8146314970098644,1.6373482393236165,60.0,49.83786702156067,0.0
22,2.0,6.0,6.0,56.0,0.8141278230630745,0.8239017873222714,0.7658925050632983,1.6559513115447744,60.0,57.91396188735962,0.0
23,2.0,6.0,6.0,17.0,0.8865748264044736,0.9183317932388531,0.9220184735528059,1.5964307705729837,60.0,21.53183388710022,0.0
24,2.0,6.0,6.0,29.0,0.7927570455095728,0.884871907332776,0.8647501628634199,1.6235283155000675,60.0,31.688467979431152,0.0
25,2.0,6.0,6.0,59.0,0.9220122055784092,0.8138731561096538,0.6908433413812385,1.591122557860478,60.0,60.45972013473511,0.0
26,2.0,6.0,6.0,41.0,0.9175012191088947,0.8370912356981463,0.8550496588089609,1.632071025329562,60.0,43.62255311012268,0.0
27,2.0,6.0,6.0,35.0,0.8494849515711926,0.8727278388557917,0.9323963882627427,1.5176098458560292,60.0,60.65482687950134,0.0
